Dataset:              'els-ii summer seasonal chem'
D,128.4,53.5,13.4,54.4,105.9,40.1,177,1.3184,82.6517,259.61,208,35,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.735,236.277,342.27,.,170,1.656,46.716,3,42103,0.014,100, , ,35.9,.,.,.,34,"10,11",5-Aug-86,3.276,0.914,2.643,.,10.89,.,.,.,7.6,6.94,6.94,.,.,.,.,3,4,.,1.5,0,521.2,.,339,0.0429,2.258,0.692,84.348,0.052,HFH,RESERVOIR,RES,0.156,3.989,VERSAR,1B1-029,41-17'30'N,41.2917, ,NO NAME(WILSON CREEK DAM),4.3,4,0.06,0.0449407,-75.2389,75-14'20'W,SCRANTON,7.5' PROMISED LAND,0.563,46.312,104,1.249,54.332,0.012,0.665,0.1049,1.692,1.3,101.4784,5.72,5.58,5.92,6.16,6.1,6.89,.,.,.,5.58,0.781,NONE, ,19.1,REG/, ,0.026,.,20,0.508,.,B,1.4,N,1.3,1.1,2.664,E,5.984,124.587,2.06,340.9093,"G,P,W,3Z",PA,1B1,20.8,18.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13:00,25,.,.,.,18.3,0.9,105.35,113.3,S,DR,453,453, ,LIGHT,3.192,3.192,15.5245,49.554
D,81.2,50.2,46.5,68.1,5.6,3.7,158.2,0.9995,-0.3941,748.57,208,94,98,98,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.847,92.165,748.18,.,100,22.85,644.599,1,42079,0,30, , ,95.6,.,.,.,96,"10,11",4-Aug-86,0.895,0.19,0.623,.,2.88,.,.,.,8.04,7.79,7.54,.,.,2.6,.,4.1,5.8,.,2.6,2,406.3,.,128,0.0429,2.258,3.388,5.841,0.049,HFH,RESERVOIR,RES,0.338,8.643,VERSAR,1B1-043,41-06'45'N,41.1125, ,PENN LAKE,22,22,0.439,0.4527256,-75.7694,75-46'10'W,SCRANTON,7.5' WHITEHAVEN,0.687,56.513,186,13.5,587.25,0.004,0.222,0.0452,0.729,1.18,24.485,5.45,5.11,5.41,5.47,5.4,5.64,.,.,.,4.95,0.699,NONE, ,9.9,REG/, ,0.048,.,20,0.508,.,B,3.3,N,3.2,3,2.433,BTM,4.57,95.147,1.86,744.5706,"A,P,W",PA,1B1,22.4,21.6,20.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:00,20,.,.,.,20.2,1.5,82.05,82, ,DR,1805,1805, ,NO WIND,3.192,3.192,3.8488,12.285
D,53.6,35.7,32.4,40,7.9,3.3,66.9,1.0484,34.7662,718.87,208,94,98,98,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.973,98.453,753.63,.,100,21.72,612.721,1,42079,0,25, , ,93.5,.,.,.,96,"10,11",4-Aug-86,0.64,0.126,0.531,.,2.44,.,.,.,8.04,7.79,7.54,.,.,2.6,.,4.1,5.8,.,2.6,0,406.3,.,97,0.0352,1.853,2.455,6.59,0.049,HFH,RESERVOIR,RES,0.328,8.387,VERSAR,1B1-043,41-06'45'N,41.1125, ,PENN LAKE,22,22,0.439,0.4527256,-75.7694,75-46'10'W,SCRANTON,7.5' WHITEHAVEN,0.694,57.088,152,13.5,587.25,0,0,0.0551,0.889,1.18,21.246,5.45,5.11,5.77,5.61,5.61,5.88,.,.,.,4.95,0.699,NONE, ,3.8,REG/, ,0.048,.,20,0.508,.,B,3.3,N,3.2,3,1.933,E,4.65,96.813,1.86,751.1781,"G,P,W,3Z",PA,1B1,22.4,21.6,20.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:00,20,.,.,.,20.2,1.1,82.05,82, ,DR,1805,1805, ,NO WIND,3.192,3.192,3.8488,12.285
D,81.1,30.6,12.9,24.9,43.2,17.7,48.6,1.4636,78.7476,169.85,208,26,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.323,115.918,248.6,.,60,0.719,20.283,2,42103,0.003,90, , ,27.9,.,.,.,.,"10,11",8-Aug-86,0.955,0.238,1.009,.,8.95,.,.,.,8.62,5.85,.,.,.,.,.,3,3.4,.,.,0,429.8,.,60,0.0429,2.258,1,25.262,0.057,HFH,DRAINAGE,NI/O,0.27,6.904,VERSAR,1B1-055,41-18'49'N,41.3136, ,ROCK HILL POND,6,6,0.084,0.1009383,-75.0161,75-00'58'W,SCRANTON,7.5' PECKS POND,0.909,74.774,3,1.138,49.503,0.009,0.499,0.0476,0.768,1.5,82.0826,6,5.46,6.13,6,6,6.9,.,.,.,.,0.93,NONE, ,29.3,REG/, ,0.085,.,20,0.508,.,B,0.7,N,0.7,0.6,3.215,E,5.825,121.277,2.42,247.0989,"G,P,W,3Z",PA,1B1,23.3,22.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:47,26,.,.,.,.,2.3,33.17,33.2,SW,R,199,199, ,LIGHT,3.192,3.192,6.9057,22.043
D,96,69,26.3,79.7,46.1,42.7,156.2,1.2411,48.2366,200.05,208,29,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.862,142.814,248.29,.,80,2.245,63.331,2,42089,0.003,100, , ,29.2,.,.,.,29,"10,11",6-Aug-86,2.038,0.256,1.719,.,8.17,.,.,.,7.51,5.37,5.77,.,.,.,.,2.4,3.1,.,0.9,0,579.1,.,399,0.0407,2.142,1.259,36.44,0.05,HFH,RESERVOIR,RES,0.267,6.827,VERSAR,1B1-064,41-10'47'N,41.1797, ,MILLPOND NO. 1,14.9,15,0.124,0.2288598,-75.4108,75-24'39'W,SCRANTON,7.5' TOBYHANNA,0.514,42.282,84,1.249,54.332,0.014,0.776,0.5402,8.713,1.21,74.0775,5.61,5.34,5.7,5.9,5.9,6.85,.,.,.,5.52,0.72,RAIN,CURRENT,33.8,REG/,LIGHT,0.006,.,20,0.508,.,B,0.7,N,0.7,0.6,2.089,E,4.295,89.422,1.91,246.2541,"G,P,W,3Z",PA,1B1,21,19.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11:30,22,.,.,.,20,1.5,294.43,292.5,SE,DR,4387,4387,RR/PUMPHOUSE,LIGHT,3.192,3.192,6.9057,22.043
D,26.2,6.4,0,2.6,19.1,10.2,12.9,1.0347,7.7535,223.62,96,28,29,29,29,29,29,29,29,29,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.509,125.199,231.38,.,250,1.055,29.762,1,42079,0.003,10,(X) LAKE WEAKLY STRATIFIED, ,29.4,30,29,29,30,"10,11",4-Aug-86,0.393,0.312,0.415,.,1.38,4.14,8.17,4.73,8.12,8.16,3.88,8.4,4.5,.,8.4,11,16.2,7.2,9.5,0,436.5,.,20,0.055,2.895,0.617,14.196,0.049,HFH,RESERVOIR,RES,0.328,8.387,VERSAR,1B2-028,41-15'45'N,41.2625, ,MILL CREEK RESERVOIR,37.6,38,1.57,1.884231,-75.75,75-45'00'W,SCRANTON,7.5' PITTSTON / AVOCA,0.763,62.764,55,0.791,34.409,0,0,0.0132,0.213,1.18,12.9166,6.15,6.19,6.21,6.21,6.17,6.35,5.12,5.93,5.25,5.14,0.697,NONE, ,6.6,REG/, ,0.428,.,20,0.508,.,B,4.2,N,4.1,4,2.062,E,8.48,176.554,1.85,230.7589,"G,P,W,3Z",PA,1B2,24.9,24.7,24.4,24.2,23.9,23.1,22.2,21.3,20,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:40,28,20,23.7,21.1,19,0.5,20.19,20,SW, ,759,759, ,LIGHT,1.477,1.449,8.4786,12.523
D,103.2,18.4,16.3,8.8,29.5,2.1,23.2,0.9945,-1.268,230.6,96,28,29,29,29,29,29,29,29,29,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.551,127.295,229.33,.,250,0.94,26.517,1,42079,0.002,10,(X) LAKE WEAKLY STRATIFIED, ,30,30,29,29,30,"10,11",4-Aug-86,2.321,0.408,1.573,.,1.5,4.14,8.17,4.73,8.12,8.16,3.88,8.4,4.5,.,8.4,11,16.2,7.2,9.5,2,436.5,.,36,0.0556,2.927,1.622,27.448,0.049,HFH,RESERVOIR,RES,0.348,8.898,VERSAR,1B2-028,41-15'45'N,41.2625, ,MILL CREEK RESERVOIR,37.6,38,1.57,1.884231,-75.75,75-45'00'W,SCRANTON,7.5' PITTSTON / AVOCA,0.773,63.587,231,0.642,27.927,0,0,0.0169,0.273,1.18,13.4113,6.15,6.19,5.54,5.79,5.77,6.6,5.12,5.93,5.25,5.14,0.697,NONE, ,7.7,REG/, ,0.428,.,20,0.508,.,B,4.2,N,4.1,4,2.337,H,8.33,173.431,1.85,227.7072,"A,P,W",PA,1B2,24.9,24.7,24.4,24.2,23.9,23.1,22.2,21.3,20,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:40,28,20,23.7,21.1,19,0.6,20.19,20,SW, ,759,759, ,LIGHT,1.477,1.449,8.4786,12.523
D,183,14.3,11.3,3.1,415.4,3,17.9,1.0036,2.2272,613.77,1682,63,76,89,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.179,358.232,616,.,88,2.815,79.411,3,42115,0.174,45,LAKE SIZE DOUBLED BY CONSTRUCTION OF EARTHEN DAM IN 1950'S BY LAKE OWNER. NUMEROUS MACROPHYTES AND FLOATING ALGAL BLOOMS. PREDOMINANTLY AGRICULTURAL LAND DRAINAGE., ,69.5,64,86,72,67,"14,17",6-Aug-86,7.704,4.425,7.916,.,6.86,0.04,0.03,0.03,8.29,0.18,0.04,3.7,2.7,.,3.7,5.5,.,3.4,4,0,490.7,.,49,0.0569,2.995,0.263,408.9,0.049,III,RESERVOIR,RES,2.095,53.569,VERSAR,1B3-012,41-51'45'N,41.8625, ,LITTLE BUTLER LAKE,9.6,.,0.08,.,-75.6278,75-37'40'W,SCRANTON,7.5' HARFORD,1.791,147.328,0,1.249,54.332,0.041,2.273,0.024,0.387,1.2,65.8942,6.81,6.29,6.49,6.58,6.53,7.97,6.46,6.59,6.53,6.48,0.704,NONE, ,137,REG/, ,0.248,.,10,0.254,.,B,0.6,N,0.6,0.5,3.655,E,5.855,121.901,1.88,613.4604,"G,P,W,3Z",PA,1B3,22.8,21.3,17.9,14.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:30,22,13.8,17.1,14.9,12.8,6.6,14.27,.,SW, ,137,., ,MODERATE,27.209,27.209,1.8212,49.554
D,182.2,20.8,11,13.9,414.6,9.8,18.2,1.0768,46.3693,603.91,1682,63,76,89,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.382,368.362,650.28,.,88,2.895,81.668,3,42115,0.167,50,LAKE SIZE DOUBLED BY CONSTRUCTION OF EARTHEN DAM IN 1950'S BY LAKE OWNER. NUMEROUS MACROPHYTES AND FLOATING ALGAL BLOOMS. PREDOMINANTLY AGRICULTURAL LAND DRAINAGE., ,66.2,64,86,72,67,"14,17",6-Aug-86,9.119,4.472,8.592,.,4.34,0.04,0.03,0.03,8.29,0.18,0.04,3.7,2.7,.,3.7,5.5,.,3.4,4,2,490.7,.,1257,0.0495,2.606,0.288,428.149,0.049,III,RESERVOIR,RES,1.68,42.958,VERSAR,1B3-012,41-51'45'N,41.8625, ,LITTLE BUTLER LAKE,9.6,.,0.08,.,-75.6278,75-37'40'W,SCRANTON,7.5' HARFORD,1.493,122.814,560,1.408,61.248,0.985,54.608,0.0467,0.753,1.2,41.5931,6.81,6.29,6.52,6.54,6.56,8.18,6.46,6.59,6.53,6.48,0.704,NONE, ,135,REG/, ,0.248,.,10,0.254,.,B,0.6,N,0.6,0.5,0.917,H,4.35,90.567,1.88,595.3816,"A,P,W",PA,1B3,22.8,21.3,17.9,14.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:30,22,13.8,17.1,14.9,12.8,15,14.27,.,SW, ,137,., ,MODERATE,27.209,27.209,1.8212,49.554
D,68.6,10.5,8.8,9.4,155.8,1.7,48,1.2351,66.3901,282.44,1682,33,34,36,40,42,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.211,260.029,348.83,.,105,0.637,17.97,3,42115,0.069,40,NUMEROUS MACROPHYTES PRESENT. LAKE ID IS INCORRECT - SHOULD BE 1B3-019; (X) VALUE = 5.2, ,36.6,47,39,45,51,"14,17",5-Aug-86,2.699,1.385,2.16,.,8.77,0.1,0.14,0.11,7.44,6.34,0.21,5.2,3.4,.,5.2,7,9.8,4.8,5.5,0,337.7,.,34,0.0473,2.49,0.2,122.822,0.049,III,DRAINAGE,NI/O,0.206,5.267,VERSAR,1B3-019,41-39'30'N,41.6583, ,HARTLEY POND,13.6,14,0.442,0.4636272,-75.7083,75-42'30'W,SCRANTON,7.5' LENOXVILLE,0.608,50.014,15,0.766,33.321,0,0,0.0266,0.429,1.18,84.7657,6.24,6.07,6.48,6.7,6.72,7.15,6.19,6.02,6.08,6.25,0.697,NONE, ,17.4,REG/, ,1.323,.,10,0.254,.,B,1.7,N,1.6,1.5,1.753,E,6.66,138.661,1.85,348.6314,"G,P,W,3Z",PA,1B3,24.6,23.4,22,16.6,12.5,9.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:15,25,9.8,16.6,11.1,9.1,1.2,10.66,10.4,S,DR,145,145, ,LIGHT,27.209,27.209,1.8212,49.554
D,176,16.7,11.5,10.2,260.7,5.2,39,1.0884,38.1193,431.07,1682,33,34,36,40,42,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.28,313.372,469.19,.,105,0.978,27.589,3,42115,0.065,55,NUMEROUS MACROPHYTES PRESENT. LAKE ID IS INCORRECT - SHOULD BE 1B3-019; (X) VALUE = 5.2, ,49,47,39,45,51,"14,17",5-Aug-86,7.704,2.649,5.902,.,5.26,0.1,0.14,0.11,7.44,6.34,0.21,5.2,3.4,.,5.2,7,9.8,4.8,5.5,2,337.7,.,192,0.0418,2.2,0.427,246.673,0.049,III,DRAINAGE,NI/O,0.509,13.015,VERSAR,1B3-019,41-39'30'N,41.6583, ,HARTLEY POND,13.6,14,0.442,0.4636272,-75.7083,75-42'30'W,SCRANTON,7.5' LENOXVILLE,0.729,59.968,465,1.089,47.372,0.632,35.038,0.0424,0.684,1.18,49.857,6.24,6.07,6.23,6.37,6.34,7.32,6.19,6.02,6.08,6.25,0.697,NONE, ,23,REG/, ,1.323,.,10,0.254,.,B,1.7,N,1.6,1.5,2.759,H,7.39,153.86,1.85,433.7262,"A,P,W",PA,1B3,24.6,23.4,22,16.6,12.5,9.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:15,25,9.8,16.6,11.1,9.1,2.4,10.66,10.4,S,DR,145,145, ,LIGHT,27.209,27.209,1.8212,49.554
D,36.1,18.6,10,2.6,10.1,8.6,14.4,1.0841,11.4662,136.3,1682,15,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.737,86.676,147.77,.,172,0.599,16.898,2,36105,0.001,20,PRIVATE HUNTING & FISHING LAKE, ,19,.,.,.,.,"14,17",8-Aug-86,0.524,0.106,0.466,54,3.08,.,.,.,8.01,7.92,.,.,.,.,.,2.9,.,.,.,3,445.6,.,54,0.0495,2.606,1.445,8.896,0.06,III,RESERVOIR,RES,0.114,2.915,VERSAR,1B3-025,41-35'10'N,41.5861, ,TROUT LAKE,19.4,.,0.162,.,-74.6806,74-40'50'W,SCRANTON,7.5' HARTWOOD,0.306,25.172,30,0.723,31.451,0.002,0.111,0.0099,0.16,1.63,27.7192,5.41,5.39,5.83,5.84,5.83,6.32,.,.,.,.,1.021,NONE, ,13.8,REG/, ,0.248,.,25,0.635,.,B,.,Y,2.9,.,0.921,E,5.175,107.744,2.65,146.2133,"G,P,W,3Z",NY,1B3,24.4,24.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:55,25,.,.,.,.,0.6,6.29,.,SE, ,122,., ,LIGHT,27.209,27.209,1,27.209
D,38.4,11.7,4.5,2.2,350.8,7.3,9.2,1.1176,82.1749,698.73,1682,81,81,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.04,351.296,780.91,150,150,7.45,210.165,3,36079,0.777,30,"SAI: COOLER TEMP ENTERED ON FORM AS '3.8(E), 3.4(B-1.5)'", ,79.7,.,.,.,81,"10,11",1-Aug-86,4.513,3.843,4.213,23,4.74,.,.,.,8.39,8.33,7.66,.,.,2.9,.,4.4,4.3,.,2.9,2,219.2,.,101,0.0731,3.845,0.046,316.691,0.064,HFH,DRAINAGE,NI/O,0.836,21.377,VERSAR,1B3-032,41-23'45'N,41.3958, ,WIXON POND,10,10,0.167,0.2692134,-73.7347,73-44'05'W,HARTFORD,7.5' LAKE CARMEL,2.196,180.643,10,5.231,227.549,0,0,0.0238,0.384,1.81,46.7271,7.06,7,6.83,7.34,7.29,7.02,.,.,.,6.82,1.158,NONE, ,15.7,REG/, ,0.841,.,15,0.381,.,B,2.3,N,2.2,2.1,2.136,BTM,8.015,166.872,2.98,780.864,"A,P,W",NY,1B3,24.2,24.1,24.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:05,22,.,.,.,24.1,2.1,6.2,6.2,SW, ,62,62,CONSTRUCTION,LIGHT,27.209,27.209,1.8212,49.554
D,46.3,8.3,0.3,2,347.4,8,9.5,1.1533,103.8328,677.44,1682,81,81,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.99,348.776,781.27,150,150,7.225,203.817,3,36079,0.558,30,"SAI: COOLER TEMP ENTERED ON FORM AS '3.8(E), 3.4(B-1.5)'", ,80.7,.,.,.,81,"10,11",1-Aug-86,4.452,4.005,4.214,23,4.37,.,.,.,8.39,8.33,7.66,.,.,2.9,.,4.4,4.3,.,2.9,0,219.2,.,50,0.0659,3.469,0.062,306.622,0.064,HFH,DRAINAGE,NI/O,0.863,22.067,VERSAR,1B3-032,41-23'45'N,41.3958, ,WIXON POND,10,10,0.167,0.2692134,-73.7347,73-44'05'W,HARTFORD,7.5' LAKE CARMEL,2.182,179.45,0,5.309,230.92,0,0,0.0101,0.163,1.81,42.9508,7.06,7,6.94,7.21,7.15,6.94,.,.,.,6.82,1.158,NONE,CURRENT,17.1,REG/, ,0.841,.,15,0.381,.,B,2.3,N,2.2,2.1,2.108,E,7.82,162.812,2.98,781.2129,"G,P,W,3Z",NY,1B3,24.2,24.1,24.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:05,22,.,.,.,24.1,2.9,6.2,6.2,SW, ,62,62,CONSTRUCTION,LIGHT,27.209,27.209,1.8212,49.554
D,39.4,10,9.6,7.2,85.6,0.4,39,1.1261,37.6715,298.65,1682,39,39,40,39,38,38,37,40,40,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.657,182.484,336.33,.,200,1.415,39.917,2,42089,0.034,25, , ,39.3,40,40,40,40,"10,11",5-Aug-86,1.421,0.877,1.146,.,3.11,4.37,7.93,6.64,8.56,8.47,3.12,9.2,7.5,.,9.2,11,11.3,8.5,9.8,0,270.7,.,40,0.0484,2.548,0.209,64.205,0.053,HFH,RESERVOIR,RES,0.297,7.594,VERSAR,1B3-041,41-04'00'N,41.0667, ,EAST STROUDSBURG RESERV.,21.5,21,0.758,0.8966573,-75.1667,75-10'00'W,SCRANTON,7.5' EAST STROUDSBURG,0.946,77.818,2,1.567,68.165,0.001,0.055,0.0122,0.197,1.34,30.0302,6.51,6.41,6.53,6.68,6.62,7,5.63,5.85,5.72,5.61,0.813,NONE, ,8.3,REG/, ,0.49,.,20,0.508,.,B,2.9,N,2.9,2.8,1.203,E,9.21,191.752,2.13,336.0611,"G,P,W,3Z",PA,1B3,23.2,22.9,22.1,21.5,21.2,20.8,20.1,18,15.9,14.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:40,19,14.3,17.6,15.7,13.9,0.8,15.16,15.5,S, ,326,326, ,LIGHT,27.209,27.209,1,27.209
D,99.5,7.8,5.6,4.7,91.6,2.2,29,1.0324,10.8588,334.68,1682,39,39,40,39,38,38,37,40,40,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.778,188.522,345.54,.,200,1.495,42.174,2,42089,0.019,15, , ,40.5,40,40,40,40,"10,11",5-Aug-86,3.006,1.228,2.434,.,2.09,4.37,7.93,6.64,8.56,8.47,3.12,9.2,7.5,.,9.2,11,11.3,8.5,9.8,2,270.7,.,41,0.0495,2.606,0.537,90.111,0.053,HFH,RESERVOIR,RES,0.257,6.571,VERSAR,1B3-041,41-04'00'N,41.0667, ,EAST STROUDSBURG RESERV.,21.5,21,0.758,0.8966573,-75.1667,75-10'00'W,SCRANTON,7.5' EAST STROUDSBURG,0.987,81.191,95,1.567,68.165,0.01,0.554,0.0196,0.316,1.34,19.6601,6.51,6.41,6.02,6.27,6.21,6.97,5.63,5.85,5.72,5.61,0.813,NONE, ,11.7,REG/, ,0.49,.,20,0.508,.,B,2.9,N,2.9,2.8,2.186,H,9.58,199.456,2.13,344.4488,"A,P,W",PA,1B3,23.2,22.9,22.1,21.5,21.2,20.8,20.1,18,15.9,14.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:40,19,14.3,17.6,15.7,13.9,0.8,15.16,15.5,S, ,326,326, ,LIGHT,27.209,27.209,1,27.209
D,30.8,17.5,12.4,8,158.9,5.1,6.9,1.1568,43.9209,280.18,1682,39,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.112,155.289,324.1,.,100,2.345,66.152,3,42089,0.138,25, , ,36.7,.,.,.,36,"10,11",6-Aug-86,1.395,1.582,1.676,.,2.75,.,.,.,9.87,9.85,6.67,.,.,2.4,.,3.9,5.5,.,2.4,2,287.4,.,94,0.0352,1.853,0.093,114.606,0.05,HFH,RESERVOIR,RES,0.358,9.154,VERSAR,1B3-043,41-00'15'N,41.0042, ,TROUT LAKE,37,37,0.721,0.9070589,-75.3417,75-20'30'W,SCRANTON,7.5' MOUNT POCONO,0.943,77.571,0,1.885,81.998,0,0,0.0192,0.31,1.22,26.9249,9.03,9.01,7.28,7.03,6.98,7.64,.,.,.,6.5,0.733,NONE, ,25.9,REG/, ,0.149,.,20,0.508,.,B,1,N,0.9,0.8,1.767,BTM,4.665,97.125,1.94,324.0115,"A,P,W",PA,1B3,24.6,24.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:30,19,.,.,.,23.6,6.2,26.68,26.7,SE,DR,987,987, ,LIGHT,27.209,27.209,1.8212,49.554
D,19.3,16.7,11.8,14.5,152.8,4.9,13.1,1.1323,35.9763,271.86,1682,39,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.087,154.041,307.84,.,100,2.275,64.178,3,42089,0.198,20, , ,37.1,.,.,.,36,"10,11",6-Aug-86,1.109,1.563,1.499,.,2.86,.,.,.,9.87,9.85,6.67,.,.,2.4,.,3.9,5.5,.,2.4,0,287.4,.,67,0.0369,1.942,0.062,109.071,0.05,HFH,RESERVOIR,RES,0.358,9.154,VERSAR,1B3-043,41-00'15'N,41.0042, ,TROUT LAKE,37,37,0.721,0.9070589,-75.3417,75-20'30'W,SCRANTON,7.5' MOUNT POCONO,0.929,76.42,0,1.567,68.165,0,0,0.0113,0.182,1.22,28.1419,9.03,9.01,8.78,7.21,7.13,7.23,.,.,.,6.5,0.733,NONE, ,24.2,REG/, ,0.149,.,20,0.508,.,B,1,N,0.9,0.8,1.773,E,4.625,96.293,1.94,307.7794,"G,P,W,3Z",PA,1B3,24.6,24.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:30,19,.,.,.,23.6,5.8,26.68,26.7,SE,DR,987,987, ,LIGHT,27.209,27.209,1.8212,49.554
D,31.4,14.7,5.5,2.9,33.2,9.2,39.3,0.8509,-99.6546,668.16,1682,71,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.072,153.293,568.5,110,110,16.31,460.105,1,36071,0.005,55,(X) SAMPLES COLLECTED @ 1.5 M.; SAI: COOLER TEMP ENTERED ON FORM AS '3.7(E)/5.7(S&B)', ,70.6,.,.,.,.,"10,11",11-Aug-86,0.439,0.341,0.54,45,3.51,.,.,.,8.22,8.12,.,.,.,.,.,2.9,4,.,.,0,381,.,895,0.0594,3.127,0.473,21.386,0.063,HFH,DRAINAGE,NI/O,0.736,18.82,VERSAR,1B3-052,41-29'23'N,41.4897, ,(NO NAME),17.3,17,0.169,0.3608751,-74.5389,74-32'20'W,SCRANTON,7.5' OTISVILLE,1.178,96.861,121,6.855,298.171,0.016,0.887,0.0199,0.32,1.78,33.1124,6.67,6.65,6.36,6.33,6.32,6.63,.,.,.,.,1.133,NONE, ,19.1,REG/, ,0.468,.,20,0.508,.,B,1.3,N,1.3,1.2,0.046,E,8.8,183.216,2.92,567.1442,"G,P,W,3Z",NY,1B3,24.8,24.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:45,23,.,.,.,.,3.6,5.09,5.2,SW,DR,88,88, ,MODERATE,27.209,27.209,1,27.209
D,75.2,9.9,6.3,0,268.3,3.6,8.4,1.1445,50.6133,350.27,1682,39,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.564,327.544,400.88,212,190,0.507,14.302,3,42127,0.189,25,LAKE MADE FROM BOGGY EXISTANCE PRIOR TO 1969 BY OWNER; ALL SAMPLES TAKE 0.5 FROM BOTTOM & 1.5 FROM TOP, ,41.9,.,.,.,.,"14,17",4-Aug-86,3.771,2.783,3.486,.,3.4,.,.,.,7.15,7.01,.,.,.,.,.,2,2.7,.,.,0,551.7,.,121,0.0308,1.621,0.132,222.077,0.049,III,RESERVOIR,RES,0.176,4.5,VERSAR,1B3-053,41-54'18'N,41.905, ,NO NAME(SNOWFLAKE LAKE),5.2,5,0.043,0.0741511,-75.4103,75-24'37'W,SCRANTON,7.5' STARRUCCA,0.5,41.13,20,0.634,27.579,0,0,0.0108,0.174,1.21,33.1169,6.56,6.5,6.73,6.88,6.8,7.51,.,.,.,.,0.708,NONE, ,21.5,REG/, ,0.126,.,20,0.508,.,B,.,Y,2,.,1.09,E,5.375,111.908,1.89,400.7529,"G,P,W,3Z",PA,1B3,23.6,23.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:15,20,.,.,.,.,1.3,14.04,14.6,S,D,73,73, ,LIGHT,27.209,27.209,1.8212,49.554
